ID_Cabang,Nama_Cabang,URL_Maps,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Kategori,Jam_Operasional,Telepon,Website,Status_Tempat,Status_IMB,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Halal,Tingkat_Sengketa,Sewa_Tahunan_IDR,Tingkat_Sengketa_Encoded,Status_IMB_Encoded,Status_Halal_Encoded,Kategori_Encoded,Prediksi_Tingkat_Sengketa
GCN-0141,Mie Gacoan Jakarta - Fatmawati,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Fatmawati/data=!4m7!3m6!1s0x2e69f10078050f67:0x4e25dc66f59df243!8m2!3d-6.2854193!4d106.7954071!16s%2Fg%2F11vrrdbgt9!19sChIJZw8FeADxaS4RQ_Kd9WbcJU4?authuser=0&hl=id&rclk=1,"Jl. Rs. Fatmawati Raya No.55-C, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",Kota Jakarta Selatan,Dki Jakarta,4.7,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2028-01-13,607,Tersertifikasi,Low,250000000,0,2,2,0,Low
GCN-0142,Mie Gacoan Jakarta - Ampera,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Ampera/data=!4m7!3m6!1s0x2e69f3001dcfb6fb:0x111b3fe464c9fff0!8m2!3d-6.2890541!4d106.8180289!16s%2Fg%2F11y3r96s7c!19sChIJ-7bPHQDzaS4R8P_JZOQ_GxE?authuser=0&hl=id&rclk=1,"Jl. Ampera Raya No.5, Rt.4/Rw.2, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560",Kota Jakarta Selatan,Dki Jakarta,4.8,2,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-12-26,224,Tersertifikasi,Medium,580000000,1,0,2,0,Medium
GCN-0143,Mie Gacoan Tangsel - Setiabudi,https://www.google.com/maps/place/Mie+Gacoan+Tangsel+-+Setiabudi/data=!4m7!3m6!1s0x2e69ef0009e0f0e1:0xcb20d245a8cec9f4!8m2!3d-6.3471544!4d106.7484165!16s%2Fg%2F11y8kjhl8j!19sChIJ4fDgCQDvaS4R9MnOqEXSIMs?authuser=0&hl=id&rclk=1,"Jl. Dr. Setiabudi, Rt.001/Rw.001, Pamulang Tim., Kec. Pamulang, Kota Tangerang Selatan, Banten 15417",Kota Tangerang Selatan,Banten,4.8,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-12-30,593,Menunggu Audit,Low,650000000,0,0,0,0,Low
GCN-0144,Mie Gacoan Jakarta - Kemang,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Kemang/data=!4m7!3m6!1s0x2e69f1005945c41b:0x8114769c664c0c2e!8m2!3d-6.2625674!4d106.8156065!16s%2Fg%2F11vm0h1k_v!19sChIJG8RFWQDxaS4RLgxMZpx2FIE?authuser=0&hl=id&rclk=1,"Jl. Kemang Raya No.50, Rt.12/Rw.2, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",Kota Jakarta Selatan,Bangka Belitung,4.6,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Bermasalah,2026-12-26,224,Tersertifikasi,Low,580000000,0,1,2,0,Low
GCN-0145,Mie Gacoan Puspitek,https://www.google.com/maps/place/Mie+Gacoan+Puspitek/data=!4m7!3m6!1s0x2e69e5b7ab2224a7:0xff44e82882ca4ab8!8m2!3d-6.3466864!4d106.7066662!16s%2Fg%2F11sc44lwvv!19sChIJpyQiq7flaS4RuErKgijoRP8?authuser=0&hl=id&rclk=1,"Jl. Puspitek No.67, Buaran, Kec. Serpong, Kota Tangerang Selatan, Banten 15310",Kota Tangerang Selatan,Banten,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-03-14,302,Tersertifikasi,Medium,730000000,1,0,2,0,Medium
GCN-0146,Mie Gacoan Jakarta - Cilandak Ragunan,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Cilandak+Ragunan/data=!4m7!3m6!1s0x2e69ef002b16d671:0x7f134059cf01c120!8m2!3d-6.3053845!4d106.8141038!16s%2Fg%2F11vyzxp245!19sChIJcdYWKwDvaS4RIMEBz1lAE38?authuser=0&hl=id&rclk=1,"Jl. Raya Cilandak Kko No.112, Rt.14/Rw.8, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560",Kota Jakarta Selatan,Dki Jakarta,4.8,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Bermasalah,2028-05-15,730,Tersertifikasi,Medium,390000000,1,1,2,0,Medium
GCN-0147,Mie Gacoan Serang Parigi,https://www.google.com/maps/place/Mie+Gacoan+Serang+Parigi/data=!4m7!3m6!1s0x2e4203003bfefac1:0xe6d161ab68e20e2e!8m2!3d-6.2072602!4d106.3607963!16s%2Fg%2F11ysm5xs2n!19sChIJwfr-OwADQi4RLg7iaKth0eY?authuser=0&hl=id&rclk=1,"Jakarta, Jl. Raya Serang, Rt.01/Rw.01, Parigi, Kec. Cikande, Kabupaten Serang, Banten 42186",Kabupaten Serang,Banten,4.8,8,Restoran Mie,Buka 24 jam,0895-2810-7545,Tidak Ada,Buka,Approved,2027-09-12,484,Tersertifikasi,High (Butuh Eskalasi),210000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0148,Mie Gacoan Tangerang - Balaraja,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Balaraja/data=!4m7!3m6!1s0x2e420100786207cf:0xd3901315eff10938!8m2!3d-6.1958704!4d106.4584811!16s%2Fg%2F11xlbv9_1n!19sChIJzwdieAABQi4ROAnx7xUTkNM?authuser=0&hl=id&rclk=1,"Jl. Raya Serang No.Km. 24, Balaraja, Kec. Balaraja, Kabupaten Tangerang, Banten 15610",Kabupaten Tangerang,Banten,4.8,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-04-06,325,Tersertifikasi,Low,480000000,0,0,2,0,Low
GCN-0149,Mie Gacoan Ciruas Serang,https://www.google.com/maps/place/Mie+Gacoan+Ciruas+Serang/data=!4m7!3m6!1s0x2e41f5002f2c3dd9:0x2ec6a1e8fc80511c!8m2!3d-6.1255106!4d106.2304141!16s%2Fg%2F11xsvb_nvy!19sChIJ2T0sLwD1QS4RHFGA_Oihxi4?authuser=0&hl=id&rclk=1,"Jl. Raya Serang - Jkt, Pelawad, Kec. Ciruas, Kabupaten Serang, Banten 42182",Kabupaten Serang,Banten,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-05-05,0,Tersertifikasi,Low,350000000,0,0,2,0,Low
GCN-0150,Mie Gacoan Tangerang - Cibadak,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Cibadak/data=!4m7!3m6!1s0x2e42010004707a2f:0x92d2a665431f4630!8m2!3d-6.2004448!4d106.4794945!16s%2Fg%2F11ydmwjn_s!19sChIJL3pwBAABQi4RMEYfQ2Wm0pI?authuser=0&hl=id&rclk=1,"Jl. Raya Serang, Rt.01/Rw.03, Cibadak, Kec. Cikupa, Kabupaten Tangerang, Banten",Kabupaten Tangerang,Banten,4.8,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-12-14,212,Menunggu Audit,Low,430000000,0,0,0,0,Low
GCN-0151,Mie Gacoan Opi Raya Palembang,https://www.google.com/maps/place/Mie+gacoan+opi+raya+palembang/data=!4m7!3m6!1s0x2e3b9d0009e274bd:0xeccb6ffd11b3e06b!8m2!3d-3.0482072!4d104.7916857!16s%2Fg%2F11xl82x989!19sChIJvXTiCQCdOy4Ra-CzEf1vy-w?authuser=0&hl=id&rclk=1,"Xq2R+Pm7, Jl. Pipa Raya, Sungai Kedukan, Kec. Rambutan, Kab. Banyuasin, Sumatera Selatan 30967",Kabupaten Banyuasin,Sumatra Selatan,4.0,1180,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-11-17,916,Tersertifikasi,Low,620000000,0,0,2,0,Low
GCN-0152,Mie Gacoan Lebak - Rangkasbitung,https://www.google.com/maps/place/Mie+Gacoan+Lebak+-+Rangkasbitung/data=!4m7!3m6!1s0x2e421700386d1b71:0xf00a4a7c8b521278!8m2!3d-6.3481271!4d106.2444884!16s%2Fg%2F11ycxqhgt4!19sChIJcRttOAAXQi4ReBJSi3xKCvA?authuser=0&hl=id&rclk=1,"M62V+Pqx, Jl. Jenderal Ahmad Yani, Lebak Picung, Kec. Rangkasbitung, Kabupaten Lebak, Banten 42314",Kabupaten Lebak,Banten,4.7,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-06-14,394,Tersertifikasi,Low,610000000,0,0,2,0,Low
GCN-0153,Mie Gacoan Sayabulu Serang,https://www.google.com/maps/place/Mie+Gacoan+Sayabulu+Serang/data=!4m7!3m6!1s0x2e418b0016893199:0x3f09d665ee6c2d8e!8m2!3d-6.1259871!4d106.1540149!16s%2Fg%2F11yh3ngtch!19sChIJmTGJFgCLQS4Rji1s7mXWCT8?authuser=0&hl=id&rclk=1,"V5F3+Jj4, Jl. Ruby Residence, Serang, Kec. Serang, Kota Serang, Banten 42116",Kota Serang,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-04-27,0,Tersertifikasi,Medium,520000000,1,0,2,0,Medium
GCN-0154,Mie Gacoan Serang,https://www.google.com/maps/place/Mie+Gacoan+Serang/data=!4m7!3m6!1s0x2e41f5003e3297c9:0x91bb30091fe0c9f0!8m2!3d-6.1205171!4d106.1857871!16s%2Fg%2F11xmd3l9rp!19sChIJyZcyPgD1QS4R8MngHwkwu5E?authuser=0&hl=id&rclk=1,"Jl. Jend. Sudirman, Panancangan, Kec. Cipocok Jaya, Kota Serang, Banten 42124",Kota Serang,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-03-02,0,Tersertifikasi,Low,150000000,0,0,2,0,Low
GCN-0155,Mie Gacoan Rangkasbitung,https://www.google.com/maps/place/Mie+gacoan+rangkasbitung/data=!4m7!3m6!1s0x2e42170078af988d:0x11583ff1a63194e1!8m2!3d-6.3602927!4d106.2517054!16s%2Fg%2F11yx26k8fr!19sChIJjZiveAAXQi4R4ZQxpvE_WBE?authuser=0&hl=id&rclk=1,"J7Q2+Rmw, Jl. Perjuangan, Muara Ciujung Tim., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42314",Kabupaten Lebak,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-02-08,268,Tersertifikasi,Medium,210000000,1,0,2,0,Medium
GCN-0156,Seblak Prasmanan Dan Mie Gacoan Nessadwrdn,https://www.google.com/maps/place/seblak+prasmanan+dan+mie+gacoan+nessadwrdn/data=!4m7!3m6!1s0x2e3b430029dbfe47:0x180f13e494ad1fc8!8m2!3d-2.6813329!4d104.8401453!16s%2Fg%2F11yx0fxy22!19sChIJR_7bKQBDOy4RyB-tlOQTDxg?authuser=0&hl=id&rclk=1,"8R9R+F36, Telang Rejo, Kec. Muara Telang, Kab. Banyuasin, Sumatera Selatan",Kabupaten Banyuasin,Sumatra Selatan,5.0,1180,Restoran Mie,10.30 hingga 21.30,Tidak Ada,Tidak Ada,Buka,Approved,2028-01-04,598,Tersertifikasi,Low,370000000,0,0,2,0,Low
GCN-0157,Mie Gacoan,https://www.google.com/maps/place/Mie+gacoan/data=!4m7!3m6!1s0x2e41f50010e48a1f:0x6c9fd46de9cf7019!8m2!3d-6.1229662!4d106.1755941!16s%2Fg%2F11yzp9lhb6!19sChIJH4rkEAD1QS4RGXDP6W3Un2w?authuser=0&hl=id&rclk=1,"V5Gg+R69 Mie Gacoan, Jl. Ciceri Jaya, Sumurpecung, Kec. Serang, Kota Serang, Banten 42118",Kota Serang,Banten,4.65,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-11-12,180,Tersertifikasi,High (Butuh Eskalasi),280000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0158,Kedai Lesehan Mie Gacoan Iyess,https://www.google.com/maps/place/Kedai+lesehan+mie+gacoan+iyess/data=!4m7!3m6!1s0x2e30e7005133240b:0x9054ac7d0e40c029!8m2!3d-3.2733684!4d102.9243032!16s%2Fg%2F11wwf77mrs!19sChIJCyQzUQDnMC4RKcBADn2sVJA?authuser=0&hl=id&rclk=1,"Pwgf+Mp3, Jl. Sekayu - Lubuk Linggau, Sugiwaras, Kec. Lubuk Linggau Sel. Ii, Kota Lubuklinggau, Sumatera Selatan",Kota Lubuklinggau,Sumatra Selatan,3.0,1180,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2027-06-19,399,Tersertifikasi,Low,410000000,0,2,2,0,Low
GCN-0159,Q'Like Mie N Catering ( Mie Gacoan Vuja),https://www.google.com/maps/place/Q%27like+Mie+n+Catering+%28+Mie+Gacoan+Vuja%29/data=!4m7!3m6!1s0x2e3b733f9ebbc377:0x4872c84a3a28ca04!8m2!3d-2.8837856!4d104.6939115!16s%2Fg%2F11v3z1sqnw!19sChIJd8O7nj9zOy4RBMooOkrIckg?authuser=0&hl=id&rclk=1,"4M8V+Fhm, Lorong R. Wintana, Rt.22/Rw.08, Talang Betutu, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961",Kota Palembang,Sumatra Selatan,5.0,1180,Restoran Mie,10.00 hingga 18.00,0812-7103-8527,Tidak Ada,Buka,Approved,2026-03-21,0,Tersertifikasi,Low,180000000,0,0,2,0,Low
GCN-0160,Mie Gacoan Bengkulu - Sudirman,https://www.google.com/maps/place/Mie+Gacoan+Bengkulu+-+Sudirman/data=!4m7!3m6!1s0x2e36b1005c4d1211:0xafcc54fd1af38988!8m2!3d-3.7921076!4d102.2590591!16s%2Fg%2F11wws_k36g!19sChIJERJNXACxNi4RiInzGv1UzK8?authuser=0&hl=id&rclk=1,"Jl. Jendral. Sudirman No.27, Tengah Padang, Kec. Tlk. Segara, Kota Bengkulu, Bengkulu 38118",Kota Bengkulu,Sumatra Barat,4.8,25,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-03-04,0,Tersertifikasi,Low,510000000,0,0,2,0,Low
GCN-0161,Mie Gacoan Bengkulu - Natadirja,https://www.google.com/maps/place/Mie+Gacoan+Bengkulu+-+Natadirja/data=!4m7!3m6!1s0x2e36bb005f83c4c9:0xc971d5e3cf76567c!8m2!3d-3.8242187!4d102.3004915!16s%2Fg%2F11yp1kjtz0!19sChIJycSDXwC7Ni4RfFZ2z-PVcck?authuser=0&hl=id&rclk=1,"Jl. Pangeran Natadirja No.Km 7, Rw.5, Jl. Gedang, Kec. Gading Cemp., Kota Bengkulu, Bengkulu 38225",Kota Bengkulu,Bengkulu,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-01-19,613,Tersertifikasi,Low,500000000,0,0,2,0,Low
GCN-0162,Mie Gacoan Mendalo,https://www.google.com/maps/place/Mie+Gacoan+Mendalo/data=!4m7!3m6!1s0x2e2f630045f9a13d:0x104e334e7e8b5e71!8m2!3d-1.606889!4d103.518722!16s%2Fg%2F11yyd0g9cv!19sChIJPaH5RQBjLy4RcV6Lfk4zThA?authuser=0&hl=id&rclk=1,"9Gv9+6Cw, Mendalo Darat, Kec. Jambi Luar Kota, Kabupaten Muaro Jambi, Jambi 36657",Kabupaten Muaro Jambi,Jambi,4.7,8,Restoran Mie,Buka 24 jam,0896-2666-2901,Tidak Ada,Buka,Approved,2028-04-28,713,Proses Perpanjangan,Low,210000000,0,0,1,0,Low
GCN-0163,Mie Gacoan Pasir Putih,https://www.google.com/maps/place/Mie+Gacoan+Pasir+Putih/data=!4m7!3m6!1s0x2e258f764f736087:0xf99f0feffbe008d1!8m2!3d-1.6216969!4d103.6393304!16s%2Fg%2F11n52l1qs9!19sChIJh2BzT3aPJS4R0Qjg--8Pn_k?authuser=0&hl=id&rclk=1,"Lorong Rahayu, Pasir Putih, Kec. Jambi Sel., Kota Jambi, Jambi 36126",Kota Jambi,Jambi,4.8,8,Restoran Mie,Buka 24 jam,0896-2666-2903,Tidak Ada,Buka,Approved,2026-04-23,0,Tersertifikasi,Low,210000000,0,0,2,0,Low
GCN-0164,Miega'Cuan,https://www.google.com/maps/place/MieGA%27cuan/data=!4m7!3m6!1s0x2e2587399f6f1d73:0xb43c9e316c65e283!8m2!3d-1.631765!4d103.5753171!16s%2Fg%2F11syx4jwrb!19sChIJcx1vnzmHJS4Rg-JlbDGePLQ?authuser=0&hl=id&rclk=1,"Jl. Tp. Sriwijaya, Beliung, Kec. Kota Baru, Kota Jambi, Jambi 36163",Kota Baru,Jambi,4.7,8,Restoran Mie,Buka 24 jam,0822-6990-5398,Tidak Ada,Buka,Approved,2026-11-07,175,Tersertifikasi,Low,550000000,0,0,2,0,Low
GCN-0165,Mie Goceng Jambi,https://www.google.com/maps/place/Mie+Goceng+Jambi/data=!4m7!3m6!1s0x2e2589ceb5f030c3:0xb2be0032d538c138!8m2!3d-1.6282168!4d103.6134606!16s%2Fg%2F11lv4vvbd4!19sChIJwzDwtc6JJS4ROME41TIAvrI?authuser=0&hl=id&rclk=1,"Jl. Bangka, Simpang, Kebun Handil, Kec. Kota Baru, Kota Jambi, Jambi 36128",Kota Baru,Jambi,3.0,8,Restoran Mie,Buka 24 jam,0896-2806-5806,Tidak Ada,Buka,Approved,2027-09-23,495,Tersertifikasi,Medium,320000000,1,0,2,0,Medium
GCN-0166,Mie Gacoan Pangkalpinang Sudirman,https://www.google.com/maps/place/Mie+Gacoan+Pangkalpinang+Sudirman/data=!4m7!3m6!1s0x2e22c1003e8a66af:0x38ddae56711fcb2e!8m2!3d-2.1259341!4d106.114168!16s%2Fg%2F11vsykfqw8!19sChIJr2aKPgDBIi4RLssfcVau3Tg?authuser=0&hl=id&rclk=1,"Gedung Nasional, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",Kota Pangkal Pinang,Bangka Belitung,4.8,2,Restoran Mie,Buka 24 jam,0895-3667-20001,mitrabalisukses.com,Buka,Approved,2028-10-19,887,Tersertifikasi,Low,260000000,0,0,2,0,Low
GCN-0167,Mie Gacoan Sungailiat,https://www.google.com/maps/place/Mie+Gacoan+Sungailiat/data=!4m7!3m6!1s0x2e22f3002e6408e1:0xfe313f31f5734606!8m2!3d-1.8491142!4d106.1106371!16s%2Fg%2F11mdgtglt9!19sChIJ4QhkLgDzIi4RBkZz9TE_Mf4?authuser=0&hl=id&rclk=1,"Jl. Muhidin, Rt.002/Rw.00, Kuday, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung",Kabupaten Bangka,Bangka Belitung,4.9,2,Restoran Mie,08.00 hingga 00.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-03-14,0,Tersertifikasi,Low,610000000,0,0,2,0,Low
GCN-0168,Mie Gacoan,https://www.google.com/maps/place/Mie+gacoan/data=!4m7!3m6!1s0x2e22c1001b180ff1:0xe11e80d68800149b!8m2!3d-2.108484!4d106.1124325!16s%2Fg%2F11ygh8j9wx!19sChIJ8Q8YGwDBIi4RmxQAiNaAHuE?authuser=0&hl=id&rclk=1,"V4R6+Jx3, Jl. Jendral Sudirman, Air Salemba, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Kota Pangkal Pinang,Bangka Belitung,4.8,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2026-12-30,228,Tersertifikasi,Low,770000000,0,2,2,0,Low
GCN-0169,Warung Mie Gacoan Cabang Putat Belinyu,https://www.google.com/maps/place/Warung+mie+gacoan+cabang+Putat+belinyu/data=!4m7!3m6!1s0x2e2255003fd29fff:0x2b243ef1d0dea6f8!8m2!3d-1.7374646!4d105.8605126!16s%2Fg%2F11vxt1kqlj!19sChIJ_5_SPwBVIi4R-Kbe0PE-JCs?authuser=0&hl=id&rclk=1,"7V76+266, 7V76+259Jl. Raya, Belinyuriau, Kec. Riau Silip, Kabupaten Bangka, Kepulauan Bangka Belitung 33253",Kabupaten Bangka,Riau,1.0,8,Restoran Mie,10.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-08-02,78,Tersertifikasi,Low,650000000,0,0,2,0,Low
GCN-0170,Mie Gacoan Kw Manggar,https://www.google.com/maps/place/Mie+GACOAN+KW+MANGGAR/data=!4m7!3m6!1s0x2e10dbe9957ac469:0xd549796e46fd984b!8m2!3d-2.8673769!4d108.2769313!16s%2Fg%2F11ldsjgqdk!19sChIJacR6lenbEC4RS5j9Rm55SdU?authuser=0&hl=id&rclk=1,"Belakang Kantor Camat Dekat Sd 9, Jl. Gajah Mada, Mekar Jaya, Kec. Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33511",Kabupaten Belitung Timur,Bangka Belitung,5.0,2,Restoran Mie,Buka 24 jam,0819-3047-5710,Tidak Ada,Buka,In Progress,2027-04-06,325,Tersertifikasi,Low,730000000,0,2,2,0,Low
GCN-0171,Mie Yacuan,https://www.google.com/maps/place/Mie+yacuan/data=!4m7!3m6!1s0x2e1717a564546487:0x58de01af3374910c!8m2!3d-2.7231006!4d107.6309906!16s%2Fg%2F11t2f6x_c7!19sChIJh2RUZKUXFy4RDJF0M68B3lg?authuser=0&hl=id&rclk=1,"Jl. Sijuk, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412",Kabupaten Belitung,Bangka Belitung,4.0,2,Restoran Mie,12.00 hingga 21.00,0877-3734-4864,Tidak Ada,Buka,Approved,2026-09-18,125,Tersertifikasi,High (Butuh Eskalasi),300000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0172,Mie Gacoan Lampung Antasari,https://www.google.com/maps/place/Mie+Gacoan+Lampung+Antasari/data=!4m7!3m6!1s0x2e40db69e41f0a19:0xa178297101e82953!8m2!3d-5.4063453!4d105.2756983!16s%2Fg%2F11vdfxxn1x!19sChIJGQof5GnbQC4RUynoAXEpeKE?authuser=0&hl=id&rclk=1,"Jl. Gajah Mada No.170, Kota Baru, Kec. Way Halim, Kota Bandar Lampung, Lampung 35121",Kota Baru,Lampung,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-03-04,292,Menunggu Audit,Low,600000000,0,0,0,0,Low
GCN-0173,Mie Gacoan Kedaton,https://www.google.com/maps/place/Mie+Gacoan+Kedaton/data=!4m7!3m6!1s0x2e40db9c1cd5fe1d:0x16bdf47118213d63!8m2!3d-5.3780492!4d105.251074!16s%2Fg%2F11vjh2gh_f!19sChIJHf7VHJzbQC4RYz0hGHH0vRY?authuser=0&hl=id&rclk=1,"Jl. Za. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung",Kota Bandar Lampung,Lampung,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,mitrabalisukses.com,Buka,Approved,2027-10-13,515,Tersertifikasi,Low,290000000,0,0,2,0,Low
GCN-0174,Mie Gacoan Metro Lampung,https://www.google.com/maps/place/Mie+Gacoan+Metro+Lampung/data=!4m7!3m6!1s0x2e40bd3a4cd717df:0x5a5bea6953885e00!8m2!3d-5.1143311!4d105.3153151!16s%2Fg%2F11l6_xstkh!19sChIJ3xfXTDq9QC4RAF6IU2nqW1o?authuser=0&hl=id&rclk=1,"Yosorejo, Kec. Metro Tim., Kota Metro, Lampung 34124",Kota Metro,Lampung,4.8,8,Restoran Mie,08.00 hingga 02.00,0896-1000-7004,mitrabalisukses.com,Buka,Approved,2027-08-24,465,Tersertifikasi,Low,740000000,0,0,2,0,Low
GCN-0175,Mie Gacoan Way Halim,https://www.google.com/maps/place/Mie+Gacoan+Way+Halim/data=!4m7!3m6!1s0x2e40db7b09c465c7:0xe913e478213e5886!8m2!3d-5.3914178!4d105.2801556!16s%2Fg%2F11vph10b08!19sChIJx2XECXvbQC4Rhlg-IXjkE-k?authuser=0&hl=id&rclk=1,"Jl. Urip Sumoharjo No.204, Way Halim Permai, Kec. Sukarame, Kota Bandar Lampung, Lampung 35122",Kota Bandar Lampung,Lampung,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-09-07,479,Tersertifikasi,Low,410000000,0,0,2,0,Low
GCN-0176,Mie Gacoan Diponegoro,https://www.google.com/maps/place/Mie+Gacoan+Diponegoro/data=!4m7!3m6!1s0x2e40db1c3646906f:0x468208631173a370!8m2!3d-5.4327499!4d105.2618401!16s%2Fg%2F11v3xpkbbh!19sChIJb5BGNhzbQC4RcKNzEWMIgkY?authuser=0&hl=id&rclk=1,"Jl. Diponegoro No.96, Gulak Galik, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212",Kota Bandar Lampung,Lampung,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-07-10,420,Tersertifikasi,Low,370000000,0,0,2,0,Low
GCN-0177,Mie Gacoan Tangerang - Kebon Cau,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Kebon+Cau/data=!4m7!3m6!1s0x2e69ff006affd847:0xf51696f95b097ac1!8m2!3d-6.2042472!4d106.5722549!16s%2Fg%2F11yrg8sb9t!19sChIJR9j_agD_aS4RwXoJW_mWFvU?authuser=0&hl=id&rclk=1,"Jl. Gatot Subroto No.36, Rt.003/Rw.004, Jatake, Kec. Jatiuwung, Kota Tangerang, Banten 15136",Kota Tangerang,Banten,4.9,8,Restoran Mie,08.00 hingga 00.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-04-23,342,Tersertifikasi,Low,190000000,0,0,2,0,Low
GCN-0178,Mie Gacoan,https://www.google.com/maps/place/Mie+Gacoan/data=!4m7!3m6!1s0x2e69f900490ac30b:0x8f773392aa40d79e!8m2!3d-6.1926147!4d106.6764316!16s%2Fg%2F11z0kmj2dd!19sChIJC8MKSQD5aS4RntdAqpIzd48?authuser=0&hl=id&rclk=1,"Rm4G+Xh3, Cipondoh, Sepatan, Kota Tangerang, Banten 15141",Kota Tangerang,Banten,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-04-14,699,Tersertifikasi,Low,730000000,0,0,2,0,Low
GCN-0179,Mie Gacoan Tangerang - Binong,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Binong/data=!4m7!3m6!1s0x2e69fd0009adae3f:0xd26abf4908bd6d8b!8m2!3d-6.2295004!4d106.5910134!16s%2Fg%2F11wpb592w_!19sChIJP66tCQD9aS4Ri229CEm_atI?authuser=0&hl=id&rclk=1,"Jl. Raya Binong, Binong, Kec. Curug, Kabupaten Tangerang, Banten 15810",Kabupaten Tangerang,Banten,4.7,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-11-13,181,Tersertifikasi,Low,240000000,0,0,2,0,Low
